,date,spot,label,pred
6252,04-28-2021,point_comfort,0,0
421,04-28-2021,chowan_river,0,0
568,04-30-2021,chowan_river,0,0
2495,04-30-2021,rocky_hock_lane,0,0
5153,04-30-2021,arrowhead_beach,0,0
6099,04-30-2021,point_comfort,0,0
6104,04-30-2021,point_comfort,0,0
3709,04-30-2021,mt_gould,0,0
1474,04-30-2021,cannons_ferry,0,0
455,05-01-2021,chowan_river,0,0
3779,05-02-2021,mt_gould,0,0
1888,05-02-2021,cannons_ferry,0,0
1301,05-02-2021,cannons_ferry,0,0
6333,05-02-2021,point_comfort,0,0
1564,05-02-2021,cannons_ferry,0,0
76,05-02-2021,chowan_river,0,0
1126,05-02-2021,chowan_river,0,0
4992,05-02-2021,arrowhead_beach,0,0
2700,05-02-2021,rocky_hock_lane,0,0
892,05-02-2021,chowan_river,0,0
3135,05-02-2021,rocky_hock_lane,0,0
2555,05-02-2021,rocky_hock_lane,0,0
223,05-02-2021,chowan_river,0,0
6166,05-02-2021,point_comfort,0,0
4202,05-02-2021,mt_gould,0,0
5519,05-02-2021,arrowhead_beach,0,0
3632,05-04-2021,rocky_hock_lane,0,0
6920,05-04-2021,point_comfort,0,0
4771,05-04-2021,mt_gould,0,0
7211,05-04-2021,point_comfort,0,0
2032,05-04-2021,cannons_ferry,0,0
3822,05-04-2021,mt_gould,0,0
3560,05-04-2021,rocky_hock_lane,0,0
5657,05-04-2021,arrowhead_beach,0,0
6788,05-04-2021,point_comfort,0,0
664,05-04-2021,chowan_river,0,0
7284,05-04-2021,point_comfort,0,0
3819,05-04-2021,mt_gould,0,0
3294,05-04-2021,rocky_hock_lane,0,0
5994,05-04-2021,arrowhead_beach,0,0
129,05-04-2021,chowan_river,0,0
1075,05-04-2021,chowan_river,0,0
2385,05-04-2021,cannons_ferry,0,0
2065,05-04-2021,cannons_ferry,0,0
132,05-04-2021,chowan_river,0,0
3167,05-04-2021,rocky_hock_lane,0,0
5053,05-04-2021,arrowhead_beach,0,0
5634,05-06-2021,arrowhead_beach,0,0
2340,05-06-2021,cannons_ferry,0,0
2901,05-06-2021,rocky_hock_lane,0,0
5235,05-08-2021,arrowhead_beach,0,0
4651,05-08-2021,mt_gould,0,0
7254,05-08-2021,point_comfort,0,0
6320,05-08-2021,point_comfort,0,0
3932,05-08-2021,mt_gould,0,0
3605,05-08-2021,rocky_hock_lane,0,0
1494,05-08-2021,cannons_ferry,0,0
2690,05-08-2021,rocky_hock_lane,0,0
5663,05-08-2021,arrowhead_beach,0,0
1884,05-08-2021,cannons_ferry,0,0
7138,05-09-2021,point_comfort,0,0
3490,05-09-2021,rocky_hock_lane,0,0
4994,05-09-2021,arrowhead_beach,0,0
1005,05-09-2021,chowan_river,0,0
145,05-09-2021,chowan_river,0,0
2584,05-09-2021,rocky_hock_lane,0,0
1303,05-09-2021,cannons_ferry,0,0
4702,05-09-2021,mt_gould,0,0
439,05-13-2021,chowan_river,0,0
6544,05-13-2021,point_comfort,0,0
527,05-13-2021,chowan_river,0,0
4230,05-13-2021,mt_gould,0,0
5534,05-13-2021,arrowhead_beach,0,0
6638,05-13-2021,point_comfort,0,0
3151,05-13-2021,rocky_hock_lane,0,0
5229,05-13-2021,arrowhead_beach,0,0
6460,05-13-2021,point_comfort,0,0
3002,05-13-2021,rocky_hock_lane,0,0
4141,05-13-2021,mt_gould,0,0
1901,05-13-2021,cannons_ferry,0,0
2828,05-13-2021,rocky_hock_lane,0,0
1565,05-13-2021,cannons_ferry,0,0
5555,05-14-2021,arrowhead_beach,0,0
4376,05-14-2021,mt_gould,0,0
3542,05-14-2021,rocky_hock_lane,0,0
2305,05-14-2021,cannons_ferry,0,1
3824,05-14-2021,mt_gould,0,0
5916,05-14-2021,arrowhead_beach,0,0
6791,05-14-2021,point_comfort,0,0
7191,05-14-2021,point_comfort,0,0
502,05-14-2021,chowan_river,0,0
3172,05-14-2021,rocky_hock_lane,0,0
5370,05-14-2021,arrowhead_beach,0,0
680,05-14-2021,chowan_river,0,0
6219,05-14-2021,point_comfort,0,0
134,05-14-2021,chowan_river,0,0
1723,05-14-2021,cannons_ferry,0,1
4168,05-15-2021,mt_gould,0,0
5522,05-15-2021,arrowhead_beach,0,0
6580,05-15-2021,point_comfort,0,0
6476,05-15-2021,point_comfort,0,0
5248,05-15-2021,arrowhead_beach,0,0
4238,05-15-2021,mt_gould,0,0
418,05-15-2021,chowan_river,0,0
2920,05-15-2021,rocky_hock_lane,0,0
539,05-15-2021,chowan_river,0,0
3013,05-15-2021,rocky_hock_lane,0,0
1890,05-15-2021,cannons_ferry,0,0
1582,05-15-2021,cannons_ferry,0,0
2844,05-15-2021,rocky_hock_lane,0,0
6647,05-15-2021,point_comfort,0,0
3361,05-18-2021,rocky_hock_lane,0,0
6997,05-18-2021,point_comfort,0,0
62,05-18-2021,chowan_river,0,0
6857,05-19-2021,point_comfort,0,0
4620,05-21-2021,mt_gould,0,0
7061,05-21-2021,point_comfort,0,0
3416,05-21-2021,rocky_hock_lane,0,0
1818,05-22-2021,cannons_ferry,0,0
5078,05-22-2021,arrowhead_beach,0,0
6307,05-22-2021,point_comfort,0,0
5454,05-22-2021,arrowhead_beach,0,0
7182,05-22-2021,point_comfort,0,0
6712,05-22-2021,point_comfort,0,0
3083,05-22-2021,rocky_hock_lane,0,0
5436,05-22-2021,arrowhead_beach,0,0
2674,05-22-2021,rocky_hock_lane,0,0
1051,05-22-2021,chowan_river,0,0
4746,05-22-2021,mt_gould,0,0
3919,05-22-2021,mt_gould,0,0
1799,05-22-2021,cannons_ferry,0,0
5928,05-23-2021,arrowhead_beach,0,0
701,05-23-2021,chowan_river,0,0
4863,05-23-2021,mt_gould,1,1
4173,05-26-2021,mt_gould,0,0
1153,05-26-2021,chowan_river,0,0
6482,05-26-2021,point_comfort,0,0
5252,05-26-2021,arrowhead_beach,0,0
4090,05-26-2021,mt_gould,0,0
1027,05-26-2021,chowan_river,0,0
6586,05-26-2021,point_comfort,0,0
4726,05-26-2021,mt_gould,0,0
2848,05-26-2021,rocky_hock_lane,0,0
2942,05-26-2021,rocky_hock_lane,0,0
7245,05-27-2021,point_comfort,0,0
1864,05-28-2021,cannons_ferry,0,1
3675,05-28-2021,rocky_hock_lane,1,0
4748,05-28-2021,mt_gould,0,0
5499,05-28-2021,arrowhead_beach,0,0
1116,05-28-2021,chowan_river,0,0
7329,05-28-2021,point_comfort,1,0
1053,05-28-2021,chowan_river,0,0
3116,05-28-2021,rocky_hock_lane,0,0
3701,05-31-2021,mt_gould,0,0
5184,05-31-2021,arrowhead_beach,0,0
2779,05-31-2021,rocky_hock_lane,0,0
1511,05-31-2021,cannons_ferry,0,0
6410,05-31-2021,point_comfort,0,0
6093,05-31-2021,point_comfort,0,0
12,05-31-2021,chowan_river,0,0
6066,06-06-2021,arrowhead_beach,1,1
613,06-06-2021,chowan_river,0,0
4302,06-06-2021,mt_gould,0,0
4534,06-06-2021,mt_gould,0,0
3334,06-06-2021,rocky_hock_lane,0,0
4816,06-06-2021,mt_gould,0,0
6715,06-06-2021,point_comfort,0,0
2441,06-06-2021,cannons_ferry,1,1
2941,06-06-2021,rocky_hock_lane,0,0
6033,06-06-2021,arrowhead_beach,1,1
6060,06-06-2021,arrowhead_beach,1,1
6584,06-06-2021,point_comfort,0,0
6968,06-06-2021,point_comfort,0,0
2434,06-06-2021,cannons_ferry,1,1
4171,06-06-2021,mt_gould,0,0
2421,06-06-2021,cannons_ferry,1,1
1124,06-06-2021,chowan_river,0,0
1926,06-13-2021,cannons_ferry,0,0
6053,06-13-2021,arrowhead_beach,1,1
2553,06-16-2021,rocky_hock_lane,0,0
5369,06-16-2021,arrowhead_beach,0,0
6162,06-16-2021,point_comfort,0,0
526,06-16-2021,chowan_river,0,0
1240,06-16-2021,cannons_ferry,0,0
645,06-16-2021,chowan_river,0,0
5563,06-16-2021,arrowhead_beach,0,0
6752,06-16-2021,point_comfort,0,0
7276,06-16-2021,point_comfort,0,0
4927,06-16-2021,arrowhead_beach,0,0
2516,06-16-2021,rocky_hock_lane,0,0
1931,06-16-2021,cannons_ferry,0,0
74,06-16-2021,chowan_river,0,0
3776,06-16-2021,mt_gould,0,0
6804,06-16-2021,point_comfort,0,0
5984,06-16-2021,arrowhead_beach,0,0
700,06-16-2021,chowan_river,0,0
4833,06-16-2021,mt_gould,0,0
3624,06-16-2021,rocky_hock_lane,0,0
4340,06-16-2021,mt_gould,0,0
1721,06-16-2021,cannons_ferry,0,0
3184,06-16-2021,rocky_hock_lane,0,0
3992,06-17-2021,mt_gould,0,0
5437,06-17-2021,arrowhead_beach,0,1
4775,06-17-2021,mt_gould,0,0
1800,06-17-2021,cannons_ferry,0,0
631,06-17-2021,chowan_river,0,0
2765,06-17-2021,rocky_hock_lane,0,0
3313,06-17-2021,rocky_hock_lane,0,0
1459,06-17-2021,cannons_ferry,0,0
5142,06-17-2021,arrowhead_beach,0,0
1129,06-17-2021,chowan_river,0,0
6398,06-17-2021,point_comfort,0,0
4916,06-18-2021,arrowhead_beach,0,1
1657,06-18-2021,cannons_ferry,0,0
699,06-18-2021,chowan_river,0,0
4401,06-18-2021,mt_gould,0,0
3436,06-18-2021,rocky_hock_lane,0,0
2777,06-18-2021,rocky_hock_lane,0,0
1226,06-18-2021,cannons_ferry,0,1
6407,06-18-2021,point_comfort,0,0
7082,06-18-2021,point_comfort,0,0
2190,06-18-2021,cannons_ferry,0,0
5804,06-18-2021,arrowhead_beach,0,0
4224,06-18-2021,mt_gould,0,0
4647,06-18-2021,mt_gould,0,0
4760,06-19-2021,mt_gould,0,0
4684,06-19-2021,mt_gould,0,0
718,06-19-2021,chowan_river,0,0
2562,06-19-2021,rocky_hock_lane,0,0
4177,06-19-2021,mt_gould,0,0
555,06-19-2021,chowan_river,0,0
5715,06-19-2021,arrowhead_beach,0,0
5838,06-19-2021,arrowhead_beach,0,0
1061,06-19-2021,chowan_river,0,0
5492,06-19-2021,arrowhead_beach,0,0
7202,06-19-2021,point_comfort,0,0
7192,06-19-2021,point_comfort,0,0
3543,06-19-2021,rocky_hock_lane,0,0
3551,06-19-2021,rocky_hock_lane,0,0
672,06-19-2021,chowan_river,0,0
4254,06-19-2021,mt_gould,0,0
2106,06-19-2021,cannons_ferry,0,1
3472,06-19-2021,rocky_hock_lane,0,0
4969,06-19-2021,arrowhead_beach,0,0
1275,06-19-2021,cannons_ferry,0,1
7119,06-19-2021,point_comfort,0,0
4427,06-23-2021,mt_gould,0,0
739,06-23-2021,chowan_river,0,0
1696,06-23-2021,cannons_ferry,0,0
3081,06-23-2021,rocky_hock_lane,0,0
6710,06-23-2021,point_comfort,0,0
5453,06-23-2021,arrowhead_beach,0,0
6841,06-23-2021,point_comfort,0,0
1817,06-23-2021,cannons_ferry,0,0
7232,06-24-2021,point_comfort,0,0
3579,06-24-2021,rocky_hock_lane,0,0
4794,06-24-2021,mt_gould,0,0
1094,06-24-2021,chowan_river,0,0
5711,07-01-2021,arrowhead_beach,0,0
6990,07-01-2021,point_comfort,0,0
3356,07-01-2021,rocky_hock_lane,0,0
2102,07-01-2021,cannons_ferry,0,0
3597,07-03-2021,rocky_hock_lane,0,0
163,07-03-2021,chowan_river,0,0
86,07-03-2021,chowan_river,0,0
5966,07-03-2021,arrowhead_beach,0,0
31,07-03-2021,chowan_river,0,0
5861,07-03-2021,arrowhead_beach,0,0
2244,07-03-2021,cannons_ferry,0,0
4305,07-04-2021,mt_gould,0,0
5052,07-04-2021,arrowhead_beach,0,0
4002,07-04-2021,mt_gould,0,0
312,07-04-2021,chowan_river,0,0
6718,07-04-2021,point_comfort,0,0
1687,07-04-2021,cannons_ferry,0,1
1373,07-04-2021,cannons_ferry,0,0
4472,07-05-2021,mt_gould,0,0
996,07-05-2021,chowan_river,0,0
3267,07-05-2021,rocky_hock_lane,0,0
345,07-05-2021,chowan_river,0,0
2020,07-05-2021,cannons_ferry,0,1
1455,07-05-2021,cannons_ferry,0,0
5637,07-05-2021,arrowhead_beach,0,0
6890,07-05-2021,point_comfort,0,0
5322,07-06-2021,arrowhead_beach,0,0
2963,07-06-2021,rocky_hock_lane,0,0
4163,07-06-2021,mt_gould,0,0
4031,07-06-2021,mt_gould,0,0
7165,07-06-2021,point_comfort,0,0
5236,07-06-2021,arrowhead_beach,0,0
4192,07-06-2021,mt_gould,0,0
310,07-06-2021,chowan_river,0,0
6572,07-06-2021,point_comfort,0,0
3514,07-06-2021,rocky_hock_lane,0,0
346,07-06-2021,chowan_river,0,0
1707,07-06-2021,cannons_ferry,0,0
5716,07-06-2021,arrowhead_beach,0,0
1626,07-06-2021,cannons_ferry,0,0
376,07-06-2021,chowan_river,0,0
1572,07-06-2021,cannons_ferry,0,1
463,07-06-2021,chowan_river,0,0
6604,07-06-2021,point_comfort,0,0
2925,07-06-2021,rocky_hock_lane,0,0
4727,07-06-2021,mt_gould,0,0
5354,07-06-2021,arrowhead_beach,0,0
5886,07-06-2021,arrowhead_beach,0,0
2107,07-06-2021,cannons_ferry,0,0
2481,07-07-2021,rocky_hock_lane,0,0
4897,07-07-2021,arrowhead_beach,0,0
6522,07-07-2021,point_comfort,0,0
5635,07-07-2021,arrowhead_beach,0,0
1209,07-07-2021,cannons_ferry,0,0
4646,07-07-2021,mt_gould,0,0
2017,07-07-2021,cannons_ferry,0,1
2015,07-07-2021,cannons_ferry,0,0
7081,07-07-2021,point_comfort,0,0
4384,07-07-2021,mt_gould,0,0
944,07-07-2021,chowan_river,0,0
6090,07-07-2021,point_comfort,0,0
3266,07-07-2021,rocky_hock_lane,0,0
3435,07-07-2021,rocky_hock_lane,0,0
5959,07-09-2021,arrowhead_beach,0,0
4803,07-09-2021,mt_gould,0,0
1851,07-09-2021,cannons_ferry,0,0
2151,07-09-2021,cannons_ferry,0,0
3590,07-09-2021,rocky_hock_lane,0,0
77,07-09-2021,chowan_river,0,0
579,07-09-2021,chowan_river,0,0
474,07-09-2021,chowan_river,0,0
7239,07-09-2021,point_comfort,0,0
5488,07-09-2021,arrowhead_beach,0,0
3703,07-13-2021,mt_gould,0,0
6139,07-13-2021,point_comfort,0,0
1947,07-14-2021,cannons_ferry,0,0
4744,07-14-2021,mt_gould,0,1
630,07-14-2021,chowan_river,0,0
5150,07-14-2021,arrowhead_beach,0,0
4405,07-14-2021,mt_gould,0,0
1332,07-14-2021,cannons_ferry,0,1
7180,07-14-2021,point_comfort,0,1
5577,07-14-2021,arrowhead_beach,0,0
3199,07-14-2021,rocky_hock_lane,0,0
886,07-14-2021,chowan_river,0,0
4320,07-14-2021,mt_gould,0,1
3532,07-14-2021,rocky_hock_lane,0,0
4574,07-14-2021,mt_gould,0,0
1281,07-14-2021,cannons_ferry,0,0
888,07-14-2021,chowan_river,0,0
6817,07-14-2021,point_comfort,0,0
2496,07-15-2021,rocky_hock_lane,0,0
2424,07-15-2021,cannons_ferry,1,1
27,07-15-2021,chowan_river,0,0
684,07-15-2021,chowan_river,0,0
5362,07-15-2021,arrowhead_beach,0,1
6105,07-15-2021,point_comfort,0,0
1,07-15-2021,chowan_river,0,0
3717,07-15-2021,mt_gould,0,0
3017,07-16-2021,rocky_hock_lane,0,0
6550,07-16-2021,point_comfort,0,1
6649,07-16-2021,point_comfort,0,0
3049,07-16-2021,rocky_hock_lane,0,0
540,07-16-2021,chowan_river,0,0
1784,07-16-2021,cannons_ferry,0,1
983,07-16-2021,chowan_river,0,0
4241,07-16-2021,mt_gould,0,0
6678,07-16-2021,point_comfort,0,0
5424,07-16-2021,arrowhead_beach,0,0
715,07-17-2021,chowan_river,0,0
745,07-17-2021,chowan_river,0,0
5556,07-20-2021,arrowhead_beach,0,1
6793,07-20-2021,point_comfort,0,0
2334,07-20-2021,cannons_ferry,0,0
5948,07-20-2021,arrowhead_beach,0,0
7231,07-20-2021,point_comfort,0,0
3174,07-20-2021,rocky_hock_lane,0,0
3578,07-20-2021,rocky_hock_lane,0,0
1927,07-20-2021,cannons_ferry,0,0
2198,07-21-2021,cannons_ferry,0,0
7213,07-23-2021,point_comfort,0,0
6101,07-25-2021,point_comfort,0,0
19,07-25-2021,chowan_river,0,0
3712,07-25-2021,mt_gould,0,0
320,07-25-2021,chowan_river,0,0
2492,07-25-2021,rocky_hock_lane,0,0
4668,07-29-2021,mt_gould,0,0
2208,07-29-2021,cannons_ferry,0,0
3457,07-29-2021,rocky_hock_lane,0,0
5824,07-29-2021,arrowhead_beach,0,0
7100,07-29-2021,point_comfort,0,0
2360,07-29-2021,cannons_ferry,0,0
1952,07-30-2021,cannons_ferry,0,0
5991,07-30-2021,arrowhead_beach,0,0
7282,07-30-2021,point_comfort,0,0
3630,07-30-2021,rocky_hock_lane,0,0
343,07-30-2021,chowan_river,0,0
2382,07-30-2021,cannons_ferry,0,0
1777,07-31-2021,cannons_ferry,0,0
6040,07-31-2021,arrowhead_beach,1,0
2550,08-06-2021,rocky_hock_lane,0,0
7309,08-06-2021,point_comfort,1,1
4853,08-06-2021,mt_gould,1,1
6006,08-06-2021,arrowhead_beach,1,1
2458,08-06-2021,cannons_ferry,1,1
7298,08-06-2021,point_comfort,1,1
6070,08-06-2021,arrowhead_beach,1,1
199,08-09-2021,chowan_river,0,0
1134,08-10-2021,chowan_river,0,0
4825,08-10-2021,mt_gould,0,0
3288,08-10-2021,rocky_hock_lane,0,0
7262,08-10-2021,point_comfort,0,0
5654,08-10-2021,arrowhead_beach,0,1
665,08-10-2021,chowan_river,0,1
2443,08-10-2021,cannons_ferry,1,1
6912,08-10-2021,point_comfort,0,0
4590,08-11-2021,mt_gould,0,0
3314,08-11-2021,rocky_hock_lane,0,0
5240,08-11-2021,arrowhead_beach,0,0
7028,08-11-2021,point_comfort,0,0
1041,08-11-2021,chowan_river,0,0
4515,08-11-2021,mt_gould,0,1
4735,08-11-2021,mt_gould,0,0
6939,08-11-2021,point_comfort,0,0
1463,08-11-2021,cannons_ferry,0,0
3394,08-11-2021,rocky_hock_lane,0,0
2432,08-12-2021,cannons_ferry,1,0
3121,08-12-2021,rocky_hock_lane,0,0
5505,08-12-2021,arrowhead_beach,0,0
6747,08-12-2021,point_comfort,0,0
2400,08-12-2021,cannons_ferry,1,1
655,08-12-2021,chowan_river,0,0
4336,08-12-2021,mt_gould,0,0
5395,08-14-2021,arrowhead_beach,0,0
6642,08-14-2021,point_comfort,0,0
1747,08-14-2021,cannons_ferry,0,1
5127,08-14-2021,arrowhead_beach,0,0
3006,08-14-2021,rocky_hock_lane,0,0
1438,08-14-2021,cannons_ferry,0,0
5048,08-17-2021,arrowhead_beach,0,0
1601,08-17-2021,cannons_ferry,0,0
309,08-17-2021,chowan_river,0,0
3971,08-17-2021,mt_gould,0,0
2582,08-17-2021,rocky_hock_lane,0,0
6202,08-17-2021,point_comfort,0,0
5851,08-18-2021,arrowhead_beach,0,0
7038,08-18-2021,point_comfort,0,0
1000,08-18-2021,chowan_river,0,0
3400,08-18-2021,rocky_hock_lane,0,0
3936,08-18-2021,mt_gould,0,0
2608,08-19-2021,rocky_hock_lane,0,0
6941,08-19-2021,point_comfort,0,0
5017,08-19-2021,arrowhead_beach,0,0
676,08-19-2021,chowan_river,0,0
109,08-19-2021,chowan_river,0,0
3316,08-19-2021,rocky_hock_lane,0,0
5674,08-19-2021,arrowhead_beach,0,0
4848,08-19-2021,mt_gould,0,0
7295,08-19-2021,point_comfort,0,0
2049,08-19-2021,cannons_ferry,0,0
6867,08-19-2021,point_comfort,0,0
4448,08-19-2021,mt_gould,0,0
3640,08-19-2021,rocky_hock_lane,0,0
4516,08-19-2021,mt_gould,0,0
5679,08-19-2021,arrowhead_beach,0,0
3808,08-19-2021,mt_gould,0,0
758,08-19-2021,chowan_river,0,0
1159,08-19-2021,chowan_river,0,0
2055,08-19-2021,cannons_ferry,0,0
2014,08-19-2021,cannons_ferry,0,0
4425,08-23-2021,mt_gould,0,0
5159,08-23-2021,arrowhead_beach,0,0
227,08-23-2021,chowan_river,0,0
5725,08-23-2021,arrowhead_beach,0,0
0,08-23-2021,chowan_river,0,0
3149,08-23-2021,rocky_hock_lane,0,0
1485,08-23-2021,cannons_ferry,0,0
546,08-23-2021,chowan_river,0,1
2676,08-23-2021,rocky_hock_lane,0,0
6308,08-23-2021,point_comfort,0,0
6772,08-23-2021,point_comfort,0,0
2761,08-23-2021,rocky_hock_lane,0,0
2387,08-23-2021,cannons_ferry,0,0
3920,08-23-2021,mt_gould,0,0
2119,08-23-2021,cannons_ferry,0,0
152,08-24-2021,chowan_river,0,0
3433,08-24-2021,rocky_hock_lane,0,0
2557,08-24-2021,rocky_hock_lane,0,0
5802,08-24-2021,arrowhead_beach,0,0
6168,08-24-2021,point_comfort,0,0
5051,08-24-2021,arrowhead_beach,0,1
1369,08-24-2021,cannons_ferry,0,1
3848,08-24-2021,mt_gould,0,0
2187,08-24-2021,cannons_ferry,0,1
844,08-24-2021,chowan_river,0,0
2611,08-24-2021,rocky_hock_lane,0,0
4962,08-24-2021,arrowhead_beach,0,1
6238,08-24-2021,point_comfort,0,0
3781,08-24-2021,mt_gould,0,0
1414,08-25-2021,cannons_ferry,0,1
3942,08-25-2021,mt_gould,0,0
6329,08-25-2021,point_comfort,0,0
254,08-25-2021,chowan_river,0,0
2381,08-25-2021,cannons_ferry,0,1
47,08-25-2021,chowan_river,0,1
2697,08-25-2021,rocky_hock_lane,0,0
5990,08-25-2021,arrowhead_beach,0,1
6517,08-25-2021,point_comfort,0,1
2149,08-25-2021,cannons_ferry,0,0
5766,08-25-2021,arrowhead_beach,0,1
3629,08-25-2021,rocky_hock_lane,0,0
1037,08-25-2021,chowan_river,0,0
2880,08-25-2021,rocky_hock_lane,0,0
231,08-26-2021,chowan_river,0,0
2918,08-26-2021,rocky_hock_lane,0,0
2048,08-26-2021,cannons_ferry,0,0
1719,08-26-2021,cannons_ferry,0,0
5462,08-26-2021,arrowhead_beach,0,0
5429,08-26-2021,arrowhead_beach,0,0
5367,08-26-2021,arrowhead_beach,0,0
3935,08-26-2021,mt_gould,0,0
3057,08-26-2021,rocky_hock_lane,0,0
4128,08-26-2021,mt_gould,0,0
1825,08-26-2021,cannons_ferry,0,0
941,08-26-2021,chowan_river,0,0
5315,08-26-2021,arrowhead_beach,0,0
6528,08-26-2021,point_comfort,0,0
6684,08-26-2021,point_comfort,0,0
4271,08-26-2021,mt_gould,0,0
4154,08-26-2021,mt_gould,0,0
3119,08-26-2021,rocky_hock_lane,0,0
6564,08-26-2021,point_comfort,0,0
1663,08-26-2021,cannons_ferry,0,0
247,08-26-2021,chowan_river,0,0
575,08-26-2021,chowan_river,0,0
3349,08-27-2021,rocky_hock_lane,0,0
7236,08-27-2021,point_comfort,0,0
6982,08-27-2021,point_comfort,0,0
1097,08-27-2021,chowan_river,0,0
1087,08-27-2021,chowan_river,0,0
2092,08-27-2021,cannons_ferry,0,0
3584,08-27-2021,rocky_hock_lane,0,0
4797,08-27-2021,mt_gould,0,0
2169,08-28-2021,cannons_ferry,0,1
4303,08-28-2021,mt_gould,0,0
2730,08-28-2021,rocky_hock_lane,0,0
3398,08-28-2021,rocky_hock_lane,0,0
6716,08-28-2021,point_comfort,0,0
7033,08-28-2021,point_comfort,0,0
3088,08-28-2021,rocky_hock_lane,0,0
278,08-28-2021,chowan_river,0,0
5461,08-28-2021,arrowhead_beach,0,0
4594,08-28-2021,mt_gould,0,0
1440,08-28-2021,cannons_ferry,0,0
1824,08-28-2021,cannons_ferry,0,1
750,08-30-2021,chowan_river,0,0
1805,08-30-2021,cannons_ferry,0,0
4623,08-30-2021,mt_gould,0,0
6136,08-30-2021,point_comfort,0,0
3747,08-30-2021,mt_gould,0,0
4488,08-30-2021,mt_gould,0,0
4939,08-30-2021,arrowhead_beach,0,1
7199,08-30-2021,point_comfort,0,0
2527,08-30-2021,rocky_hock_lane,0,0
881,08-31-2021,chowan_river,0,0
3374,08-31-2021,rocky_hock_lane,0,0
7006,08-31-2021,point_comfort,0,0
5,08-31-2021,chowan_river,0,0
6521,08-31-2021,point_comfort,0,0
4569,08-31-2021,mt_gould,0,0
1872,08-31-2021,cannons_ferry,0,0
3111,08-31-2021,rocky_hock_lane,0,0
1850,08-31-2021,cannons_ferry,0,0
4122,08-31-2021,mt_gould,0,0
3744,08-31-2021,mt_gould,0,0
606,08-31-2021,chowan_river,0,0
5487,08-31-2021,arrowhead_beach,0,0
3811,09-03-2021,mt_gould,0,0
6209,09-03-2021,point_comfort,0,0
4910,09-03-2021,arrowhead_beach,0,0
363,09-03-2021,chowan_river,0,0
2588,09-03-2021,rocky_hock_lane,0,0
4054,09-03-2021,mt_gould,0,0
117,09-03-2021,chowan_river,0,0
374,09-03-2021,chowan_river,0,0
1221,09-03-2021,cannons_ferry,0,0
547,09-04-2021,chowan_river,0,0
2706,09-04-2021,rocky_hock_lane,0,0
4249,09-04-2021,mt_gould,0,0
6338,09-04-2021,point_comfort,0,0
669,09-06-2021,chowan_river,0,0
4367,09-06-2021,mt_gould,0,0
7087,09-06-2021,point_comfort,0,0
3213,09-06-2021,rocky_hock_lane,0,0
1965,09-06-2021,cannons_ferry,0,1
6829,09-06-2021,point_comfort,0,0
6782,09-06-2021,point_comfort,0,0
5593,09-06-2021,arrowhead_beach,0,0
2425,09-07-2021,cannons_ferry,1,0
6052,09-07-2021,arrowhead_beach,1,0
3158,09-07-2021,rocky_hock_lane,0,0
1237,09-07-2021,cannons_ferry,0,0
1366,09-10-2021,cannons_ferry,0,0
5046,09-10-2021,arrowhead_beach,0,0
3748,09-10-2021,mt_gould,0,0
6137,09-10-2021,point_comfort,0,0
2528,09-10-2021,rocky_hock_lane,0,0
960,09-10-2021,chowan_river,0,0
436,09-10-2021,chowan_river,0,0
4940,09-10-2021,arrowhead_beach,0,0
4666,09-10-2021,mt_gould,0,0
6824,09-11-2021,point_comfort,0,0
838,09-11-2021,chowan_river,0,0
2464,09-11-2021,cannons_ferry,1,1
2459,09-11-2021,cannons_ferry,1,1
7102,09-11-2021,point_comfort,0,0
2440,09-11-2021,cannons_ferry,1,1
390,09-11-2021,chowan_river,0,0
4532,09-11-2021,mt_gould,0,0
6056,09-11-2021,arrowhead_beach,1,1
2954,09-11-2021,rocky_hock_lane,0,0
6074,09-11-2021,arrowhead_beach,1,1
6071,09-11-2021,arrowhead_beach,1,1
2750,09-11-2021,rocky_hock_lane,0,0
4091,09-11-2021,mt_gould,0,0
6964,09-11-2021,point_comfort,0,0
4672,09-11-2021,mt_gould,0,0
3496,09-11-2021,rocky_hock_lane,0,0
1715,09-12-2021,cannons_ferry,0,0
3761,09-12-2021,mt_gould,0,0
6151,09-12-2021,point_comfort,0,0
2543,09-12-2021,rocky_hock_lane,0,0
5359,09-12-2021,arrowhead_beach,0,0
6845,09-13-2021,point_comfort,0,0
850,09-13-2021,chowan_river,0,0
1924,09-13-2021,cannons_ferry,0,0
3169,09-13-2021,rocky_hock_lane,0,0
3226,09-13-2021,rocky_hock_lane,0,0
743,09-13-2021,chowan_river,0,0
4431,09-13-2021,mt_gould,0,0
5552,09-13-2021,arrowhead_beach,0,0
4052,09-13-2021,mt_gould,0,0
20,09-13-2021,chowan_river,0,0
2981,09-14-2021,rocky_hock_lane,0,0
1408,09-14-2021,cannons_ferry,0,0
5373,09-14-2021,arrowhead_beach,0,0
4208,09-14-2021,mt_gould,0,0
4635,09-14-2021,mt_gould,0,0
1726,09-14-2021,cannons_ferry,0,0
6620,09-14-2021,point_comfort,0,0
7070,09-14-2021,point_comfort,0,0
932,09-14-2021,chowan_river,0,0
283,09-15-2021,chowan_river,0,1
426,09-15-2021,chowan_river,0,0
4331,09-20-2021,mt_gould,0,0
1525,09-20-2021,cannons_ferry,0,0
2865,09-20-2021,rocky_hock_lane,0,0
6499,09-20-2021,point_comfort,0,0
