tpr,fpr,auc
0.7894736842105263,0.7842565597667639,0.5411772060536829
0.7894736842105263,0.7852283770651117,0.5411772060536829
0.7953216374269005,0.7852283770651117,0.5411772060536829
0.7953216374269005,0.7920310981535471,0.5411772060536829
0.8011695906432749,0.7920310981535471,0.5411772060536829
0.8011695906432749,0.7988338192419825,0.5411772060536829
0.8070175438596491,0.7988338192419825,0.5411772060536829
0.8070175438596491,0.8036929057337221,0.5411772060536829
0.8128654970760234,0.8036929057337221,0.5411772060536829
0.8128654970760234,0.8046647230320699,0.5411772060536829
0.8187134502923976,0.8046647230320699,0.5411772060536829
0.8187134502923976,0.8066083576287658,0.5411772060536829
0.8245614035087719,0.8066083576287658,0.5411772060536829
0.8245614035087719,0.8085519922254616,0.5411772060536829
0.8304093567251462,0.8085519922254616,0.5411772060536829
0.8304093567251462,0.8124392614188533,0.5411772060536829
0.8362573099415205,0.8124392614188533,0.5411772060536829
0.8362573099415205,0.814382896015549,0.5411772060536829
0.847953216374269,0.814382896015549,0.5411772060536829
0.847953216374269,0.8250728862973761,0.5411772060536829
0.8538011695906432,0.8250728862973761,0.5411772060536829
0.8538011695906432,0.8289601554907677,0.5411772060536829
0.8596491228070176,0.8289601554907677,0.5411772060536829
0.8596491228070176,0.8386783284742468,0.5411772060536829
0.8654970760233918,0.8386783284742468,0.5411772060536829
0.8654970760233918,0.8406219630709426,0.5411772060536829
0.8713450292397661,0.8406219630709426,0.5411772060536829
0.8713450292397661,0.8425655976676385,0.5411772060536829
0.8771929824561403,0.8425655976676385,0.5411772060536829
0.8771929824561403,0.8493683187560739,0.5411772060536829
0.8830409356725146,0.8493683187560739,0.5411772060536829
0.8830409356725146,0.8639455782312925,0.5411772060536829
0.8888888888888888,0.8639455782312925,0.5411772060536829
0.8888888888888888,0.8658892128279884,0.5411772060536829
0.8947368421052632,0.8658892128279884,0.5411772060536829
0.8947368421052632,0.8726919339164237,0.5411772060536829
0.9005847953216374,0.8726919339164237,0.5411772060536829
0.9005847953216374,0.8794946550048591,0.5411772060536829
0.9064327485380117,0.8794946550048591,0.5411772060536829
0.9064327485380117,0.8814382896015549,0.5411772060536829
0.9122807017543859,0.8814382896015549,0.5411772060536829
0.9122807017543859,0.8843537414965986,0.5411772060536829
0.9181286549707602,0.8843537414965986,0.5411772060536829
0.9181286549707602,0.8940719144800777,0.5411772060536829
0.9239766081871345,0.8940719144800777,0.5411772060536829
0.9239766081871345,0.901846452866861,0.5411772060536829
0.935672514619883,0.901846452866861,0.5411772060536829
0.935672514619883,0.9164237123420796,0.5411772060536829
